year,boxcoidx,indidx,sex,date,age,broodsize,bsm,visitid,IVI,IFI,IFI_t1,IFI_t2,load,fecal,wtbird,wtbird_delta,begAvg,begAvg_t1,begAvg_t2,begAvg_t3
1,9,14,F,32,8,8,I,3303,49,0,60,0,NA,0,NA,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3304,49,60,0,60,0.2,0,11.5,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3305,109,120,60,0,0.2,0,11.6,-0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3306,49,60,120,60,0.1,0,NA,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3311,349,120,120,60,0.2,0,11.5,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3315,169,60,40,20,NA,1,11.54057971,-0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3317,169,60,120,60,0.2,0,11.5,0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3319,229,0,240,60,0.1,0,NA,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3320,49,60,0,240,0.2,0,11.4,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3322,109,60,60,60,0.2,0,11.6,-0.2,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3323,49,60,60,60,0.1,0,11.6,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3325,51,0,60,60,0.2,0,11.5,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3327,176,60,120,0,NA,1,11.64057971,-0.14057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3330,115,60,60,0,0.1,0,11.7,-0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3332,172,120,60,60,NA,1,11.64057971,0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3334,173,60,120,120,0,0,11.6,0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3336,109,60,60,60,NA,1,11.64057971,-0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3338,115,0,120,60,0.1,0,NA,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3339,49,60,0,120,NA,1,11.64057971,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3341,58,60,0,60,0.2,0,11.7,-0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3344,169,60,60,60,0.1,0,11.6,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3345,175,180,60,60,NA,1,11.74057971,-0.14057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3347,350,0,360,180,NA,0,NA,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3348,352,360,0,360,NA,1,11.84057971,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3349,112,120,360,0,0.2,0,11.6,0.24057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3352,112,0,120,0,0.1,0,11.8,-0.2,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3354,113,0,120,0,NA,1,NA,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3357,534,0,540,NA,0,0,11.9,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3360,231,60,60,120,0.1,0,11.8,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3362,49,0,60,60,NA,1,11.64057971,0.15942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3363,55,60,0,60,NA,1,11.84057971,-0.2,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3366,172,60,60,60,NA,1,11.84057971,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3368,104,60,60,60,0.3,0,11.7,0.14057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3370,114,60,60,60,NA,0,11.74057971,-0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3373,289,60,180,60,0.1,0,11.7,0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3375,113,60,60,60,NA,1,11.74057971,-0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3380,535,260,100,60,0.1,0,11.8,-0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3382,232,120,120,260,NA,0,11.74057971,0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3385,114,60,60,0,0.1,0,11.8,-0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3387,55,0,60,60,0.2,0,11.8,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3389,345,240,120,0,0.1,0,11.8,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3391,52,60,0,240,NA,1,11.84057971,-0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3396,588,300,120,20,NA,1,11.94057971,-0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3397,54,60,300,120,0.1,0,11.9,0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3399,108,120,0,60,0.2,0,11.8,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3402,222,0,240,0,NA,1,11.74057971,0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3404,115,60,60,0,0.1,0,11.9,-0.15942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3406,49,60,0,60,0.1,0,11.8,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3408,110,60,60,60,0.2,0,11.8,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3410,51,60,0,60,0.2,0,11.8,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3411,112,120,60,0,NA,1,11.74057971,0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3413,175,60,120,120,0.1,0,11.8,-0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3415,53,0,60,60,0.2,0,11.7,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3420,409,120,240,60,0.2,0,11.8,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3422,111,60,60,120,0.1,0,12,-0.2,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3424,113,120,0,60,0.2,0,11.9,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3425,114,120,120,0,0.3,0,11.9,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3426,170,180,120,120,0.2,0,11.8,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3427,112,120,180,120,0.1,0,11.8,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3431,176,60,60,60,0,0,11.8,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3433,110,120,0,60,0.1,0,11.7,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3435,52,0,60,120,0.1,0,11.8,-0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3438,115,0,60,60,0.2,0,11.8,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3440,295,240,60,0,NA,1,11.74057971,0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3442,231,240,0,240,0.2,0,11.8,-0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3444,112,0,120,240,NA,0,13.44057971,-1.64057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3445,111,120,0,120,0.1,0,11.8,1.64057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3446,55,60,120,0,0.3,0,11.6,0.2,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3448,112,60,60,60,NA,1,11.64057971,-0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3450,53,0,60,60,NA,0,NA,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3452,169,120,60,0,0.2,0,11.7,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3455,295,60,120,120,0.2,0,11.7,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3457,112,60,60,60,0.1,0,11.7,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3459,174,148,32,60,0.3,0,11.6,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3460,112,120,148,32,NA,1,11.64057971,-0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3461,355,360,120,148,NA,1,11.74057971,-0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3466,532,120,120,120,NA,1,11.64057971,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3471,412,120,120,120,0.2,0,11.7,-0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3474,108,0,60,60,NA,1,11.74057971,-0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3475,113,120,0,60,0.1,0,11.7,0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3477,111,120,0,120,NA,1,11.94057971,-0.24057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3480,229,60,120,60,NA,0,11.84057971,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3484,109,60,60,60,NA,1,11.74057971,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3485,229,240,60,60,0.3,0,11.6,0.14057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3488,589,300,180,120,0.2,0,11.4,0.2,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3490,109,0,120,300,NA,1,11.64057971,-0.24057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3493,409,180,180,60,0.2,0,11.6,0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3495,49,60,0,180,0.2,0,11.5,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3496,109,120,60,0,0.1,0,11.5,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3498,289,240,60,120,0.1,0,11.6,-0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3500,109,0,120,240,0.4,0,11.6,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3507,1489,120,60,60,0.1,0,11.7,-0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3509,169,0,180,120,NA,1,11.54057971,0.15942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3525,344,60,120,120,NA,1,11.64057971,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3526,234,240,60,120,NA,1,11.84057971,-0.2,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3528,113,0,120,240,NA,1,11.84057971,0,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3531,114,0,60,60,NA,1,NA,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3534,293,0,120,180,0,0,11.5,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3537,112,0,60,60,NA,1,11.44057971,0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3540,113,0,60,60,NA,1,NA,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3544,220,60,60,60,NA,0,11.54057971,NA,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3546,109,120,0,60,NA,1,11.44057971,0.1,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3548,54,0,60,120,0.2,0,11.5,-0.05942029,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3550,474,300,180,0,NA,1,11.54057971,-0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3554,291,0,240,60,0.1,0,11.5,0.04057971,NA,NA,NA,NA
1,9,14,F,32,8,8,I,3555,49,60,0,240,NA,0,11.44057971,0.05942029,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3280,169,60,120,120,NA,1,NA,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3281,9,20,60,120,0.2,0,12.6,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3282,29,40,20,60,0.2,0,12.6,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3284,49,0,60,40,0.2,0,12.6,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3285,109,120,0,60,0.1,0,12.6,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3286,49,60,120,0,0.2,0,12.6,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3287,109,120,60,120,0.3,0,12.4,0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3289,49,60,0,120,0.2,0,12.5,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3291,49,60,0,60,NA,1,12.46888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3293,109,0,120,60,NA,1,12.46888889,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3294,49,60,0,120,0.1,0,12.5,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3296,49,60,0,60,0.3,0,12.4,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3297,49,60,60,0,0.1,0,12.6,-0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3299,49,0,60,60,NA,1,12.36888889,0.231111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3301,49,0,60,0,0.1,0,12.6,-0.231111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3302,49,60,0,60,NA,0,12.46888889,0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3307,229,0,60,120,NA,1,12.36888889,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3308,49,60,0,60,0.2,0,12.3,0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3309,49,60,60,0,0.2,0,12.4,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3310,109,120,60,60,0.3,0,12.3,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3312,169,60,120,120,0.1,0,12.4,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3313,9,20,60,120,0.1,0,12.4,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3314,39,40,20,60,0.2,0,12.6,-0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3316,169,120,60,40,NA,1,12.56888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3318,289,240,60,120,0.2,0,12.7,-0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3321,109,60,60,0,NA,1,12.86888889,-0.168888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3324,169,60,60,60,0.1,0,12.7,0.168888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3326,114,120,0,60,0.2,0,12.7,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3328,49,0,60,120,0.3,0,12.7,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3329,52,60,0,60,0,0,12.7,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3331,115,60,60,60,0.2,0,12.6,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3333,236,120,120,60,0.3,0,12.7,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3335,117,60,60,120,0,0,12.8,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3337,176,120,60,60,0.2,0,12.7,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3340,54,0,60,0,0,0,12.7,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3342,113,60,60,0,0.1,0,12.7,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3343,55,60,60,60,0.2,0,12.7,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3346,596,360,180,60,NA,1,12.96888889,-0.268888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3350,470,0,120,360,NA,1,12.86888889,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3351,110,120,0,120,NA,1,12.86888889,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3353,115,120,0,120,NA,NA,12.76888889,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3358,119,120,0,540,NA,1,NA,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3359,58,60,120,0,NA,1,NA,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3361,118,60,60,60,NA,1,12.96888889,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3364,115,60,60,0,0.1,0,12.9,0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3365,57,60,60,60,0.1,0,12.8,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3367,115,60,60,60,NA,1,12.86888889,-0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3369,112,60,60,60,0.2,0,12.7,0.168888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3371,116,60,60,60,NA,0,NA,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3372,176,180,60,60,0.1,0,12.8,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3374,114,60,60,180,NA,1,12.76888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3376,113,60,60,60,0.1,0,12.9,-0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3377,51,60,60,60,0.1,0,12.8,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3378,51,60,60,60,0.1,0,12.7,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3379,95,100,60,60,NA,1,12.56888889,0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3381,371,120,260,100,0,0,12.9,-0.331111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3383,109,0,120,120,NA,0,NA,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3384,53,60,0,120,0.3,0,12.8,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3386,111,60,60,60,0.1,0,12.8,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3388,116,120,0,60,0.1,0,12.8,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3390,235,0,240,120,0.1,0,NA,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3392,119,60,60,0,NA,1,12.96888889,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3393,93,100,60,60,0.1,0,13,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3394,11,20,100,60,NA,1,NA,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3395,118,120,20,100,0.1,0,12.9,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3398,349,0,60,300,0.3,0,13,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3400,95,0,120,0,NA,1,12.76888889,0.231111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3401,233,240,0,120,0,0,12.9,-0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3403,51,60,0,240,NA,1,12.86888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3405,50,0,60,60,NA,1,12.86888889,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3407,111,60,60,0,NA,1,12.86888889,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3409,51,0,60,60,0.1,0,12.8,0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3412,294,120,120,60,NA,1,12.76888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3414,115,60,60,120,NA,1,12.86888889,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3418,109,60,60,NA,NA,1,NA,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3419,229,240,60,60,0.1,0,12.7,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3421,169,60,120,240,NA,1,12.76888889,-0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3423,57,0,60,60,0.1,0,12.8,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3428,534,0,120,180,0.1,0,12.8,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3429,52,60,0,120,0.2,0,12.8,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3430,47,60,60,0,0.1,0,12.8,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3432,54,0,60,60,NA,1,12.76888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3434,168,60,120,0,NA,1,12.66888889,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3436,54,60,0,60,NA,1,12.66888889,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3437,52,60,60,0,NA,1,12.76888889,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3439,53,60,0,60,0,0,12.8,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3441,226,0,240,60,0,0,12.9,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3443,352,120,240,0,NA,1,12.86888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3447,231,60,60,120,0.2,0,13,-0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3449,107,60,60,60,NA,0,12.96888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3451,51,60,0,60,NA,1,12.86888889,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3453,231,120,120,60,NA,1,12.86888889,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3454,115,120,120,120,0.1,0,12.9,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3456,114,60,60,120,0,0,13,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3458,83,32,60,60,0.1,0,12.9,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3462,681,60,360,120,0,0,13,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3463,106,120,60,360,0.1,0,13,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3464,110,120,120,60,NA,1,12.86888889,0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3465,113,120,120,120,0.2,0,12.9,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3467,108,0,120,120,NA,1,12.96888889,-0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3468,52,60,0,120,0,0,13,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3469,113,120,60,0,0.1,0,12.8,0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3470,111,120,120,60,0.1,0,12.8,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3472,169,60,120,120,NA,1,12.86888889,-0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3473,54,60,60,120,NA,1,13.06888889,-0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3476,117,0,120,0,0.1,0,12.8,0.268888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3478,169,60,120,0,NA,1,12.66888889,0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3479,115,120,60,120,0.1,0,12.8,-0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3483,109,60,60,NA,NA,1,12.36888889,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3486,409,120,240,60,NA,1,12.56888889,-0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3487,169,180,120,240,NA,1,12.76888889,-0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3489,409,120,300,180,NA,1,12.76888889,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3491,49,60,0,120,0.1,0,12.7,0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3492,169,180,60,0,0,0,12.6,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3494,169,0,180,180,0.3,0,12.5,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3497,229,60,120,60,NA,1,12.76888889,-0.268888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3499,349,120,240,60,0.1,0,12.6,0.168888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3501,1069,1080,0,120,NA,1,12.46888889,0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3502,49,60,1080,0,NA,1,12.66888889,-0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3503,49,60,60,1080,NA,1,NA,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3504,49,60,60,60,0.2,0,12.7,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3505,49,60,60,60,NA,1,12.66888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3506,49,60,60,60,NA,1,12.66888889,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3508,289,180,120,60,NA,1,12.56888889,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3510,109,120,0,180,0.1,0,12.6,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3512,348,360,NA,NA,0,0,12.7,NA,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3513,108,120,360,NA,NA,1,12.66888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3514,113,120,120,360,0.1,0,12.7,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3515,47,60,120,120,NA,1,12.66888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3516,54,60,60,120,NA,1,12.56888889,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3517,233,240,60,60,NA,1,12.56888889,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3518,171,180,240,60,0.2,0,12.8,-0.231111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3519,172,180,180,240,NA,1,12.66888889,0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3520,652,660,180,180,0.1,0,12.6,0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3522,347,60,300,660,NA,1,12.56888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3523,114,120,60,300,0.2,0,12.6,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3524,112,120,120,60,NA,1,12.56888889,0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3527,412,120,240,60,0.2,0,12.7,-0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3529,52,60,0,120,0.2,0,12.7,0,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3530,52,60,60,0,NA,0,12.56888889,0.131111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3532,175,180,0,60,0.2,0,12.6,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3533,115,120,180,0,0.1,0,12.5,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3535,52,60,0,120,0.1,0,12.6,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3536,55,60,60,0,0,0,12.8,-0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3538,56,60,0,60,0.1,0,12.6,0.2,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3539,58,60,60,0,NA,0,12.66888889,-0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3541,54,60,0,60,0.2,0,12.5,0.168888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3542,54,60,60,0,0.2,0,12.4,0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3543,54,60,60,60,0.1,0,12.5,-0.1,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3545,55,0,60,60,NA,0,12.56888889,-0.068888889,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3547,169,60,120,0,0,0,12.6,-0.031111111,NA,NA,NA,NA
1,9,15,M,32,8,8,I,3549,176,180,0,60,0.1,0,12.6,0,NA,NA,NA,NA
